"","BoardID","Date","Genus","Year","Resolution","Abundance","Date.decimal"
"190","IL-3",2012-05-09,"Culex",2012,"Daily",2.754934,2012.35245901639
"191","IL-3",2012-05-10,"Culex",2012,"Daily",3.372124,2012.35519125683
"192","IL-3",2012-05-11,"Culex",2012,"Daily",2.013449,2012.35792349727
"193","IL-3",2012-05-12,"Culex",2012,"Daily",1.21076,2012.3606557377
"194","IL-3",2012-05-13,"Culex",2012,"Daily",0.551739,2012.36338797814
"195","IL-3",2012-05-14,"Culex",2012,"Daily",0.900794,2012.36612021858
"196","IL-3",2012-05-15,"Culex",2012,"Daily",1.579359,2012.36885245902
"197","IL-3",2012-05-16,"Culex",2012,"Daily",2.442396,2012.37158469945
"198","IL-3",2012-05-17,"Culex",2012,"Daily",2.99821,2012.37431693989
"199","IL-3",2012-05-18,"Culex",2012,"Daily",3.460588,2012.37704918033
"200","IL-3",2012-05-19,"Culex",2012,"Daily",1.823664,2012.37978142077
"201","IL-3",2012-05-20,"Culex",2012,"Daily",1.329912,2012.3825136612
"202","IL-3",2012-05-21,"Culex",2012,"Daily",2.254668,2012.38524590164
"203","IL-3",2012-05-22,"Culex",2012,"Daily",2.78848,2012.38797814208
"204","IL-3",2012-05-23,"Culex",2012,"Daily",3.179081,2012.39071038251
"205","IL-3",2012-05-24,"Culex",2012,"Daily",2.437596,2012.39344262295
"206","IL-3",2012-05-25,"Culex",2012,"Daily",1.91247,2012.39617486339
"207","IL-3",2012-05-26,"Culex",2012,"Daily",1.427634,2012.39890710383
"208","IL-3",2012-05-27,"Culex",2012,"Daily",1.81732,2012.40163934426
"209","IL-3",2012-05-28,"Culex",2012,"Daily",2.310729,2012.4043715847
"210","IL-3",2012-05-29,"Culex",2012,"Daily",2.659098,2012.40710382514
"211","IL-3",2012-05-30,"Culex",2012,"Daily",3.194339,2012.40983606557
"212","IL-3",2012-05-31,"Culex",2012,"Daily",2.092141,2012.41256830601
"213","IL-3",2012-06-01,"Culex",2012,"Daily",1.454378,2012.41530054645
"214","IL-3",2012-06-02,"Culex",2012,"Daily",1.550557,2012.41803278689
"215","IL-3",2012-06-03,"Culex",2012,"Daily",1.113896,2012.42076502732
"216","IL-3",2012-06-04,"Culex",2012,"Daily",1.46937,2012.42349726776
"217","IL-3",2012-06-05,"Culex",2012,"Daily",1.868581,2012.4262295082
"218","IL-3",2012-06-06,"Culex",2012,"Daily",1.525698,2012.42896174863
"219","IL-3",2012-06-07,"Culex",2012,"Daily",2.049795,2012.43169398907
"220","IL-3",2012-06-08,"Culex",2012,"Daily",2.604923,2012.43442622951
"221","IL-3",2012-06-09,"Culex",2012,"Daily",3.22177,2012.43715846995
"222","IL-3",2012-06-10,"Culex",2012,"Daily",3.776726,2012.43989071038
"223","IL-3",2012-06-11,"Culex",2012,"Daily",2.973865,2012.44262295082
"224","IL-3",2012-06-12,"Culex",2012,"Daily",2.109457,2012.44535519126
"225","IL-3",2012-06-13,"Culex",2012,"Daily",1.306767,2012.44808743169
"226","IL-3",2012-06-14,"Culex",2012,"Daily",0.446988,2012.45081967213
"227","IL-3",2012-06-15,"Culex",2012,"Daily",0.809244,2012.45355191257
"228","IL-3",2012-06-16,"Culex",2012,"Daily",1.333341,2012.45628415301
"229","IL-3",2012-06-17,"Culex",2012,"Daily",1.769522,2012.45901639344
"230","IL-3",2012-06-18,"Culex",2012,"Daily",2.124201,2012.46174863388
"231","IL-3",2012-06-19,"Culex",2012,"Daily",1.442892,2012.46448087432
"232","IL-3",2012-06-20,"Culex",2012,"Daily",1.915213,2012.46721311475
"233","IL-3",2012-06-21,"Culex",2012,"Daily",2.408451,2012.46994535519
"234","IL-3",2012-06-22,"Culex",2012,"Daily",2.840141,2012.47267759563
"235","IL-3",2012-06-23,"Culex",2012,"Daily",3.210112,2012.47540983607
"236","IL-3",2012-06-24,"Culex",2012,"Daily",3.641801,2012.4781420765
"237","IL-3",2012-06-25,"Culex",2012,"Daily",3.918337,2012.48087431694
"238","IL-3",2012-06-26,"Culex",2012,"Daily",3.484932,2012.48360655738
"239","IL-3",2012-06-27,"Culex",2012,"Daily",3.052214,2012.48633879781
"240","IL-3",2012-06-28,"Culex",2012,"Daily",2.393805,2012.48907103825
"241","IL-3",2012-06-29,"Culex",2012,"Daily",2.071225,2012.49180327869
"242","IL-3",2012-06-30,"Culex",2012,"Daily",3.016383,2012.49453551913
"243","IL-3",2012-07-01,"Culex",2012,"Daily",3.8177,2012.49726775956
"244","IL-3",2012-07-02,"Culex",2012,"Daily",4.650906,2012.5
"245","IL-3",2012-07-03,"Culex",2012,"Daily",5.05208,2012.50273224044
"246","IL-3",2012-07-04,"Culex",2012,"Daily",3.014325,2012.50546448087
"247","IL-3",2012-07-05,"Culex",2012,"Daily",2.149917,2012.50819672131
"248","IL-3",2012-07-06,"Culex",2012,"Daily",1.654965,2012.51092896175
"249","IL-3",2012-07-07,"Culex",2012,"Daily",1.253792,2012.51366120219
"250","IL-3",2012-07-08,"Culex",2012,"Daily",0.914338,2012.51639344262
"251","IL-3",2012-07-09,"Culex",2012,"Daily",1.941444,2012.51912568306
"252","IL-3",2012-07-10,"Culex",2012,"Daily",1.353571,2012.5218579235
"253","IL-3",2012-07-11,"Culex",2012,"Daily",1.959274,2012.52459016393
"254","IL-3",2012-07-12,"Culex",2012,"Daily",2.225123,2012.52732240437
"255","IL-3",2012-07-13,"Culex",2012,"Daily",2.863457,2012.53005464481
"256","IL-3",2012-07-14,"Culex",2012,"Daily",2.51303,2012.53278688525
"257","IL-3",2012-07-15,"Culex",2012,"Daily",1.709484,2012.53551912568
"258","IL-3",2012-07-16,"Culex",2012,"Daily",1.492781,2012.53825136612
"259","IL-3",2012-07-17,"Culex",2012,"Daily",2.17049,2012.54098360656
"260","IL-3",2012-07-18,"Culex",2012,"Daily",2.572006,2012.54371584699
"261","IL-3",2012-07-19,"Culex",2012,"Daily",2.941805,2012.54644808743
"262","IL-3",2012-07-20,"Culex",2012,"Daily",1.561301,2012.54918032787
"263","IL-3",2012-07-21,"Culex",2012,"Daily",1.088522,2012.55191256831
"264","IL-3",2012-07-22,"Culex",2012,"Daily",1.950873,2012.55464480874
"265","IL-3",2012-07-23,"Culex",2012,"Daily",2.669728,2012.55737704918
"266","IL-3",2012-07-24,"Culex",2012,"Daily",3.32772,2012.56010928962
"267","IL-3",2012-07-25,"Culex",2012,"Daily",2.318615,2012.56284153005
"268","IL-3",2012-07-26,"Culex",2012,"Daily",1.762802,2012.56557377049
"269","IL-3",2012-07-27,"Culex",2012,"Daily",1.09298,2012.56830601093
"270","IL-3",2012-07-28,"Culex",2012,"Daily",1.344974,2012.57103825137
"271","IL-3",2012-07-29,"Culex",2012,"Daily",0.939711,2012.5737704918
"272","IL-3",2012-07-30,"Culex",2012,"Daily",1.539071,2012.57650273224
"273","IL-3",2012-07-31,"Culex",2012,"Daily",1.394545,2012.57923497268
"274","IL-3",2012-08-01,"Culex",2012,"Daily",0.916738,2012.58196721311
"275","IL-3",2012-08-02,"Culex",2012,"Daily",1.047205,2012.58469945355
"276","IL-3",2012-08-03,"Culex",2012,"Daily",1.450478,2012.58743169399
"277","IL-3",2012-08-04,"Culex",2012,"Daily",1.126068,2012.59016393443
"278","IL-3",2012-08-05,"Culex",2012,"Daily",1.709484,2012.59289617486
"279","IL-3",2012-08-06,"Culex",2012,"Daily",1.892583,2012.5956284153
"280","IL-3",2012-08-07,"Culex",2012,"Daily",1.861209,2012.59836065574
"281","IL-3",2012-08-08,"Culex",2012,"Daily",1.367115,2012.60109289617
"282","IL-3",2012-08-09,"Culex",2012,"Daily",0.909794,2012.60382513661
"283","IL-3",2012-08-10,"Culex",2012,"Daily",0.502192,2012.60655737705
"284","IL-3",2012-08-11,"Culex",2012,"Daily",1.568501,2012.60928961749
"285","IL-3",2012-08-12,"Culex",2012,"Daily",1.979675,2012.61202185792
"286","IL-3",2012-08-13,"Culex",2012,"Daily",0.973785,2012.61475409836
"287","IL-3",2012-08-14,"Culex",2012,"Daily",0.805472,2012.6174863388
"288","IL-3",2012-08-15,"Culex",2012,"Daily",0.585856,2012.62021857923
"289","IL-3",2012-08-16,"Culex",2012,"Daily",1.118924,2012.62295081967
"290","IL-3",2012-08-17,"Culex",2012,"Daily",0.768269,2012.62568306011
"291","IL-3",2012-08-18,"Culex",2012,"Daily",1.569587,2012.62841530055
"292","IL-3",2012-08-19,"Culex",2012,"Daily",1.858466,2012.63114754098
"293","IL-3",2012-08-20,"Culex",2012,"Daily",1.381687,2012.63387978142
"294","IL-3",2012-08-21,"Culex",2012,"Daily",1.827778,2012.63661202186
"295","IL-3",2012-08-22,"Culex",2012,"Daily",1.275736,2012.6393442623
"296","IL-3",2012-08-23,"Culex",2012,"Daily",1.580388,2012.64207650273
"297","IL-3",2012-08-24,"Culex",2012,"Daily",1.117667,2012.64480874317
"298","IL-3",2012-08-25,"Culex",2012,"Daily",1.743772,2012.64754098361
"299","IL-3",2012-08-26,"Culex",2012,"Daily",2.267697,2012.65027322404
"300","IL-3",2012-08-27,"Culex",2012,"Daily",2.590693,2012.65300546448
"301","IL-3",2012-08-28,"Culex",2012,"Daily",2.450968,2012.65573770492
"302","IL-3",2012-08-29,"Culex",2012,"Daily",2.080312,2012.65846994536
"303","IL-3",2012-08-30,"Culex",2012,"Daily",1.647936,2012.66120218579
"304","IL-3",2012-08-31,"Culex",2012,"Daily",1.091951,2012.66393442623
"305","IL-3",2012-09-01,"Culex",2012,"Daily",0.67912,2012.66666666667
"306","IL-3",2012-09-02,"Culex",2012,"Daily",1.226275,2012.6693989071
"307","IL-3",2012-09-03,"Culex",2012,"Daily",1.684967,2012.67213114754
"308","IL-3",2012-09-04,"Culex",2012,"Daily",1.442892,2012.67486338798
"309","IL-3",2012-09-05,"Culex",2012,"Daily",2.147688,2012.67759562842
"310","IL-3",2012-09-06,"Culex",2012,"Daily",2.564291,2012.68032786885
"311","IL-3",2012-09-07,"Culex",2012,"Daily",1.706814,2012.68306010929
"312","IL-3",2012-09-08,"Culex",2012,"Daily",2.066768,2012.68579234973
"313","IL-3",2012-09-09,"Culex",2012,"Daily",1.60319,2012.68852459016
"314","IL-3",2012-09-10,"Culex",2012,"Daily",0.829817,2012.6912568306
"315","IL-3",2012-09-11,"Culex",2012,"Daily",0.521222,2012.69398907104
"316","IL-3",2012-09-12,"Culex",2012,"Daily",1.50684,2012.69672131148
"317","IL-3",2012-09-13,"Culex",2012,"Daily",2.030765,2012.69945355191
"318","IL-3",2012-09-14,"Culex",2012,"Daily",2.386678,2012.70218579235
"319","IL-3",2012-09-15,"Culex",2012,"Daily",2.489714,2012.70491803279
"320","IL-3",2012-09-16,"Culex",2012,"Daily",2.304214,2012.70765027322
"321","IL-3",2012-09-17,"Culex",2012,"Daily",1.963903,2012.71038251366
"322","IL-3",2012-09-18,"Culex",2012,"Daily",1.470151,2012.7131147541
"323","IL-3",2012-09-19,"Culex",2012,"Daily",2.672814,2012.71584699454
"324","IL-3",2012-09-20,"Culex",2012,"Daily",3.289146,2012.71857923497
"325","IL-3",2012-09-21,"Culex",2012,"Daily",3.566881,2012.72131147541
"326","IL-3",2012-09-22,"Culex",2012,"Daily",2.62961,2012.72404371585
"327","IL-3",2012-09-23,"Culex",2012,"Daily",2.113743,2012.72677595628
"328","IL-3",2012-09-24,"Culex",2012,"Daily",1.927386,2012.72950819672
"329","IL-3",2012-09-25,"Culex",2012,"Daily",1.556729,2012.73224043716
"330","IL-3",2012-09-26,"Culex",2012,"Daily",1.186072,2012.7349726776
"331","IL-3",2012-09-27,"Culex",2012,"Daily",0.75284,2012.73770491803
"332","IL-3",2012-09-28,"Culex",2012,"Daily",1.344484,2012.74043715847
"333","IL-3",2012-09-29,"Culex",2012,"Daily",1.827435,2012.74316939891
"334","IL-3",2012-09-30,"Culex",2012,"Daily",1.731942,2012.74590163934
"335","IL-3",2012-10-01,"Culex",2012,"Daily",1.212474,2012.74863387978
"336","IL-3",2012-10-02,"Culex",2012,"Daily",1.851266,2012.75136612022
"337","IL-3",2012-10-03,"Culex",2012,"Daily",2.282098,2012.75409836066
"338","IL-3",2012-10-04,"Culex",2012,"Daily",2.858313,2012.75683060109
"339","IL-3",2012-10-05,"Culex",2012,"Daily",2.466741,2012.75956284153
"340","IL-3",2012-10-06,"Culex",2012,"Daily",1.972303,2012.76229508197
"341","IL-3",2012-10-07,"Culex",2012,"Daily",1.354085,2012.7650273224
"342","IL-3",2012-10-08,"Culex",2012,"Daily",0.984114,2012.76775956284
"343","IL-3",2012-10-09,"Culex",2012,"Daily",0.613286,2012.77049180328
"344","IL-3",2012-10-10,"Culex",2012,"Daily",1.640278,2012.77322404372
"345","IL-3",2012-10-11,"Culex",2012,"Daily",2.000591,2012.77595628415
"346","IL-3",2012-10-12,"Culex",2012,"Daily",1.140812,2012.77868852459
"347","IL-3",2012-10-13,"Culex",2012,"Daily",0.508707,2012.78142076503
"348","IL-3",2012-10-14,"Culex",2012,"Daily",0.892736,2012.78415300546
"349","IL-3",2012-10-15,"Culex",2012,"Daily",0.373611,2012.7868852459
"350","IL-3",2012-10-16,"Culex",2012,"Daily",0.692492,2012.78961748634
"351","IL-3",2012-10-17,"Culex",2012,"Daily",1.247277,2012.79234972678
"352","IL-3",2012-10-18,"Culex",2012,"Daily",1.523984,2012.79508196721
"353","IL-3",2012-10-19,"Culex",2012,"Daily",1.33797,2012.79781420765
"354","IL-3",2012-10-20,"Culex",2012,"Daily",0.967313,2012.80054644809
"355","IL-3",2012-10-21,"Culex",2012,"Daily",0.317378,2012.80327868852
"356","IL-3",2012-10-22,"Culex",2012,"Daily",0.221371,2012.80601092896
"357","IL-3",2012-10-23,"Culex",2012,"Daily",0.008097,2012.8087431694
"358","IL-3",2012-10-24,"Culex",2012,"Daily",0,2012.81147540984
"359","IL-3",2012-10-25,"Culex",2012,"Daily",0.00124,2012.81420765027
"360","IL-3",2012-10-26,"Culex",2012,"Daily",0,2012.81693989071
"361","IL-3",2012-10-27,"Culex",2012,"Daily",0,2012.81967213115
"362","IL-3",2013-05-01,"Culex",2013,"Daily",0.376676,2013.32876712329
"363","IL-3",2013-05-02,"Culex",2013,"Daily",0.724714,2013.33150684932
"364","IL-3",2013-05-03,"Culex",2013,"Daily",1.034415,2013.33424657534
"365","IL-3",2013-05-04,"Culex",2013,"Daily",1.622917,2013.33698630137
"366","IL-3",2013-05-05,"Culex",2013,"Daily",2.504861,2013.3397260274
"367","IL-3",2013-05-06,"Culex",2013,"Daily",1.516203,2013.34246575342
"368","IL-3",2013-05-07,"Culex",2013,"Daily",0.481388,2013.34520547945
"369","IL-3",2013-05-08,"Culex",2013,"Daily",1.717902,2013.34794520548
"370","IL-3",2013-05-09,"Culex",2013,"Daily",2.532136,2013.35068493151
"371","IL-3",2013-05-10,"Culex",2013,"Daily",2.926664,2013.35342465753
"372","IL-3",2013-05-11,"Culex",2013,"Daily",3.853334,2013.35616438356
"373","IL-3",2013-05-12,"Culex",2013,"Daily",4.92992,2013.35890410959
"374","IL-3",2013-05-13,"Culex",2013,"Daily",5.986478,2013.36164383562
"375","IL-3",2013-05-14,"Culex",2013,"Daily",3.829016,2013.36438356164
"376","IL-3",2013-05-15,"Culex",2013,"Daily",2.302236,2013.36712328767
"377","IL-3",2013-05-16,"Culex",2013,"Daily",1.120816,2013.3698630137
"378","IL-3",2013-05-17,"Culex",2013,"Daily",2.044339,2013.37260273973
"379","IL-3",2013-05-18,"Culex",2013,"Daily",2.560364,2013.37534246575
"380","IL-3",2013-05-19,"Culex",2013,"Daily",1.892479,2013.37808219178
"381","IL-3",2013-05-20,"Culex",2013,"Daily",3.047397,2013.38082191781
"382","IL-3",2013-05-21,"Culex",2013,"Daily",3.764072,2013.38356164384
"383","IL-3",2013-05-22,"Culex",2013,"Daily",4.521944,2013.38630136986
"384","IL-3",2013-05-23,"Culex",2013,"Daily",6.485146,2013.38904109589
"385","IL-3",2013-05-24,"Culex",2013,"Daily",8.448348,2013.39178082192
"386","IL-3",2013-05-25,"Culex",2013,"Daily",10.41155,2013.39452054795
"387","IL-3",2013-05-26,"Culex",2013,"Daily",12.87943,2013.39726027397
"388","IL-3",2013-05-27,"Culex",2013,"Daily",15.45946,2013.4
"389","IL-3",2013-05-28,"Culex",2013,"Daily",17.98341,2013.40273972603
"390","IL-3",2013-05-29,"Culex",2013,"Daily",19.44193,2013.40547945205
"391","IL-3",2013-05-30,"Culex",2013,"Daily",15.51725,2013.40821917808
"392","IL-3",2013-05-31,"Culex",2013,"Daily",11.31218,2013.41095890411
"393","IL-3",2013-06-01,"Culex",2013,"Daily",7.051047,2013.41369863014
"394","IL-3",2013-06-02,"Culex",2013,"Daily",6.490868,2013.41643835616
"395","IL-3",2013-06-03,"Culex",2013,"Daily",7.689045,2013.41917808219
"396","IL-3",2013-06-04,"Culex",2013,"Daily",9.12783,2013.42191780822
"397","IL-3",2013-06-05,"Culex",2013,"Daily",6.438226,2013.42465753425
"398","IL-3",2013-06-06,"Culex",2013,"Daily",5.317296,2013.42739726027
"399","IL-3",2013-06-07,"Culex",2013,"Daily",4.196365,2013.4301369863
"400","IL-3",2013-06-08,"Culex",2013,"Daily",3.467961,2013.43287671233
"401","IL-3",2013-06-09,"Culex",2013,"Daily",5.991914,2013.43561643836
"402","IL-3",2013-06-10,"Culex",2013,"Daily",9.97382,2013.43835616438
"403","IL-3",2013-06-11,"Culex",2013,"Daily",13.89965,2013.44109589041
"404","IL-3",2013-06-12,"Culex",2013,"Daily",15.63855,2013.44383561644
"405","IL-3",2013-06-13,"Culex",2013,"Daily",11.99424,2013.44657534247
"406","IL-3",2013-06-14,"Culex",2013,"Daily",8.518156,2013.44931506849
"407","IL-3",2013-06-15,"Culex",2013,"Daily",5.04207,2013.45205479452
"408","IL-3",2013-06-16,"Culex",2013,"Daily",5.603393,2013.45479452055
"409","IL-3",2013-06-17,"Culex",2013,"Daily",7.286219,2013.45753424658
"410","IL-3",2013-06-18,"Culex",2013,"Daily",9.025121,2013.4602739726
"411","IL-3",2013-06-19,"Culex",2013,"Daily",11.0444,2013.46301369863
"412","IL-3",2013-06-20,"Culex",2013,"Daily",13.17582,2013.46575342466
"413","IL-3",2013-06-21,"Culex",2013,"Daily",15.25118,2013.46849315068
"414","IL-3",2013-06-22,"Culex",2013,"Daily",16.82185,2013.47123287671
"415","IL-3",2013-06-23,"Culex",2013,"Daily",17.49533,2013.47397260274
"416","IL-3",2013-06-24,"Culex",2013,"Daily",18.11272,2013.47671232877
"417","IL-3",2013-06-25,"Culex",2013,"Daily",18.84227,2013.47945205479
"418","IL-3",2013-06-26,"Culex",2013,"Daily",17.27274,2013.48219178082
"419","IL-3",2013-06-27,"Culex",2013,"Daily",13.85273,2013.48493150685
"420","IL-3",2013-06-28,"Culex",2013,"Daily",10.37665,2013.48767123288
"421","IL-3",2013-06-29,"Culex",2013,"Daily",8.190288,2013.4904109589
"422","IL-3",2013-06-30,"Culex",2013,"Daily",8.863762,2013.49315068493
"423","IL-3",2013-07-01,"Culex",2013,"Daily",9.706033,2013.49589041096
"424","IL-3",2013-07-02,"Culex",2013,"Daily",10.65931,2013.49863013699
"425","IL-3",2013-07-03,"Culex",2013,"Daily",7.968848,2013.50136986301
"426","IL-3",2013-07-04,"Culex",2013,"Daily",6.269429,2013.50410958904
"427","IL-3",2013-07-05,"Culex",2013,"Daily",5.726988,2013.50684931507
"428","IL-3",2013-07-06,"Culex",2013,"Daily",6.823027,2013.5095890411
"429","IL-3",2013-07-07,"Culex",2013,"Daily",8.6469,2013.51232876712
"430","IL-3",2013-07-08,"Culex",2013,"Daily",10.1615,2013.51506849315
"431","IL-3",2013-07-09,"Culex",2013,"Daily",12.23714,2013.51780821918
"432","IL-3",2013-07-10,"Culex",2013,"Daily",9.43424,2013.52054794521
"433","IL-3",2013-07-11,"Culex",2013,"Daily",6.631914,2013.52328767123
"434","IL-3",2013-07-12,"Culex",2013,"Daily",4.725074,2013.52602739726
"435","IL-3",2013-07-13,"Culex",2013,"Daily",5.230322,2013.52876712329
"436","IL-3",2013-07-14,"Culex",2013,"Daily",7.642697,2013.53150684932
"437","IL-3",2013-07-15,"Culex",2013,"Daily",7.138593,2013.53424657534
"438","IL-3",2013-07-16,"Culex",2013,"Daily",5.905512,2013.53698630137
"439","IL-3",2013-07-17,"Culex",2013,"Daily",4.868981,2013.5397260274
"440","IL-3",2013-07-18,"Culex",2013,"Daily",8.598835,2013.54246575342
"441","IL-3",2013-07-19,"Culex",2013,"Daily",11.85262,2013.54520547945
"442","IL-3",2013-07-20,"Culex",2013,"Daily",15.16077,2013.54794520548
"443","IL-3",2013-07-21,"Culex",2013,"Daily",13.81554,2013.55068493151
"444","IL-3",2013-07-22,"Culex",2013,"Daily",9.386748,2013.55342465753
"445","IL-3",2013-07-23,"Culex",2013,"Daily",6.910402,2013.55616438356
"446","IL-3",2013-07-24,"Culex",2013,"Daily",6.473416,2013.55890410959
"447","IL-3",2013-07-25,"Culex",2013,"Daily",7.934517,2013.56164383562
"448","IL-3",2013-07-26,"Culex",2013,"Daily",8.718996,2013.56438356164
"449","IL-3",2013-07-27,"Culex",2013,"Daily",10.0937,2013.56712328767
"450","IL-3",2013-07-28,"Culex",2013,"Daily",6.085754,2013.5698630137
"451","IL-3",2013-07-29,"Culex",2013,"Daily",3.823409,2013.57260273973
"452","IL-3",2013-07-30,"Culex",2013,"Daily",3.255676,2013.57534246575
"453","IL-3",2013-07-31,"Culex",2013,"Daily",5.117027,2013.57808219178
"454","IL-3",2013-08-01,"Culex",2013,"Daily",5.643733,2013.58082191781
"455","IL-3",2013-08-02,"Culex",2013,"Daily",6.395693,2013.58356164384
"456","IL-3",2013-08-03,"Culex",2013,"Daily",7.301669,2013.58630136986
"457","IL-3",2013-08-04,"Culex",2013,"Daily",7.890458,2013.58904109589
"458","IL-3",2013-08-05,"Culex",2013,"Daily",5.201426,2013.59178082192
"459","IL-3",2013-08-06,"Culex",2013,"Daily",4.081068,2013.59452054795
"460","IL-3",2013-08-07,"Culex",2013,"Daily",3.634184,2013.59726027397
"461","IL-3",2013-08-08,"Culex",2013,"Daily",2.568756,2013.6
"462","IL-3",2013-08-09,"Culex",2013,"Daily",5.543313,2013.60273972603
"463","IL-3",2013-08-10,"Culex",2013,"Daily",7.982295,2013.60547945205
"464","IL-3",2013-08-11,"Culex",2013,"Daily",6.665388,2013.60821917808
"465","IL-3",2013-08-12,"Culex",2013,"Daily",4.311377,2013.61095890411
"466","IL-3",2013-08-13,"Culex",2013,"Daily",3.44307,2013.61369863014
"467","IL-3",2013-08-14,"Culex",2013,"Daily",2.85514,2013.61643835616
"468","IL-3",2013-08-15,"Culex",2013,"Daily",5.098717,2013.61917808219
"469","IL-3",2013-08-16,"Culex",2013,"Daily",8.295572,2013.62191780822
"470","IL-3",2013-08-17,"Culex",2013,"Daily",11.21262,2013.62465753425
"471","IL-3",2013-08-18,"Culex",2013,"Daily",13.00703,2013.62739726027
"472","IL-3",2013-08-19,"Culex",2013,"Daily",8.858612,2013.6301369863
"473","IL-3",2013-08-20,"Culex",2013,"Daily",6.840479,2013.63287671233
"474","IL-3",2013-08-21,"Culex",2013,"Daily",5.523572,2013.63561643836
"475","IL-3",2013-08-22,"Culex",2013,"Daily",4.375462,2013.63835616438
"476","IL-3",2013-08-23,"Culex",2013,"Daily",3.704564,2013.64109589041
"477","IL-3",2013-08-24,"Culex",2013,"Daily",3.981363,2013.64383561644
"478","IL-3",2013-08-25,"Culex",2013,"Daily",3.572387,2013.64657534247
"479","IL-3",2013-08-26,"Culex",2013,"Daily",3.603571,2013.64931506849
"480","IL-3",2013-08-27,"Culex",2013,"Daily",2.652011,2013.65205479452
"481","IL-3",2013-08-28,"Culex",2013,"Daily",3.494282,2013.65479452055
"482","IL-3",2013-08-29,"Culex",2013,"Daily",4.39301,2013.65753424658
"483","IL-3",2013-08-30,"Culex",2013,"Daily",5.009455,2013.6602739726
"484","IL-3",2013-08-31,"Culex",2013,"Daily",3.358958,2013.66301369863
"485","IL-3",2013-09-01,"Culex",2013,"Daily",3.53651,2013.66575342466
"486","IL-3",2013-09-02,"Culex",2013,"Daily",4.225833,2013.66849315068
"487","IL-3",2013-09-03,"Culex",2013,"Daily",3.731171,2013.67123287671
"488","IL-3",2013-09-04,"Culex",2013,"Daily",4.331594,2013.67397260274
"489","IL-3",2013-09-05,"Culex",2013,"Daily",3.417417,2013.67671232877
"490","IL-3",2013-09-06,"Culex",2013,"Daily",4.129705,2013.67945205479
"491","IL-3",2013-09-07,"Culex",2013,"Daily",5.026907,2013.68219178082
"492","IL-3",2013-09-08,"Culex",2013,"Daily",3.122355,2013.68493150685
"493","IL-3",2013-09-09,"Culex",2013,"Daily",4.076777,2013.68767123288
"494","IL-3",2013-09-10,"Culex",2013,"Daily",4.891726,2013.6904109589
"495","IL-3",2013-09-11,"Culex",2013,"Daily",3.940308,2013.69315068493
"496","IL-3",2013-09-12,"Culex",2013,"Daily",3.857054,2013.69589041096
"497","IL-3",2013-09-13,"Culex",2013,"Daily",3.233361,2013.69863013699
"498","IL-3",2013-09-14,"Culex",2013,"Daily",3.947174,2013.70136986301
"499","IL-3",2013-09-15,"Culex",2013,"Daily",4.25759,2013.70410958904
"500","IL-3",2013-09-16,"Culex",2013,"Daily",2.409686,2013.70684931507
"501","IL-3",2013-09-17,"Culex",2013,"Daily",1.871632,2013.7095890411
"502","IL-3",2013-09-18,"Culex",2013,"Daily",2.592931,2013.71232876712
"503","IL-3",2013-09-19,"Culex",2013,"Daily",2.432631,2013.71506849315
"504","IL-3",2013-09-20,"Culex",2013,"Daily",3.713147,2013.71780821918
"505","IL-3",2013-09-21,"Culex",2013,"Daily",4.499057,2013.72054794521
"506","IL-3",2013-09-22,"Culex",2013,"Daily",5.215445,2013.72328767123
"507","IL-3",2013-09-23,"Culex",2013,"Daily",6.409044,2013.72602739726
"508","IL-3",2013-09-24,"Culex",2013,"Daily",5.849437,2013.72876712329
"509","IL-3",2013-09-25,"Culex",2013,"Daily",4.953666,2013.73150684932
"510","IL-3",2013-09-26,"Culex",2013,"Daily",4.196651,2013.73424657534
"511","IL-3",2013-09-27,"Culex",2013,"Daily",5.656321,2013.73698630137
"512","IL-3",2013-09-28,"Culex",2013,"Daily",4.451564,2013.7397260274
"513","IL-3",2013-09-29,"Culex",2013,"Daily",3.695695,2013.74246575342
"514","IL-3",2013-09-30,"Culex",2013,"Daily",2.82653,2013.74520547945
"515","IL-3",2013-10-01,"Culex",2013,"Daily",5.155651,2013.74794520548
"516","IL-3",2013-10-02,"Culex",2013,"Daily",6.865942,2013.75068493151
"517","IL-3",2013-10-03,"Culex",2013,"Daily",3.55894,2013.75342465753
"518","IL-3",2013-10-04,"Culex",2013,"Daily",2.416724,2013.75616438356
"519","IL-3",2013-10-05,"Culex",2013,"Daily",3.338073,2013.75890410959
"520","IL-3",2013-10-06,"Culex",2013,"Daily",3.725203,2013.76164383562
"521","IL-3",2013-10-07,"Culex",2013,"Daily",3.233075,2013.76438356164
"522","IL-3",2013-10-08,"Culex",2013,"Daily",3.166414,2013.76712328767
"523","IL-3",2013-10-09,"Culex",2013,"Daily",2.579914,2013.7698630137
"524","IL-3",2013-10-10,"Culex",2013,"Daily",3.240227,2013.77260273973
"525","IL-3",2013-10-11,"Culex",2013,"Daily",3.913701,2013.77534246575
"526","IL-3",2013-10-12,"Culex",2013,"Daily",4.587175,2013.77808219178
"527","IL-3",2013-10-13,"Culex",2013,"Daily",5.430018,2013.78082191781
"528","IL-3",2013-10-14,"Culex",2013,"Daily",4.675007,2013.78356164384
"529","IL-3",2013-10-15,"Culex",2013,"Daily",3.582686,2013.78630136986
"530","IL-3",2013-10-16,"Culex",2013,"Daily",2.686342,2013.78904109589
